index,celebid,pid,letter1,letter2,letter3,letter4,letter5,totalvotes
104438,28595,5,I,T,(,S,),3
104439,34287,5,E,S,(,F,),1
104440,44704,5,E,S,(,T,),1
104441,68742,5,I,F,(,S,),1
104442,83959,5,E,N,(,T,),3
104443,10759,5,I,N,(,T,),1
104444,38772,5,E,F,(,S,),3
104445,180841,5,E,S,(,F,),4
104446,20849,5,E,S,(,T,),3
104447,20854,5,I,F,(,N,),2
104448,33554,5,E,N,(,F,),1
104449,60979,5,E,N,(,F,),1
104450,63195,5,E,N,(,F,),2
104451,334876,5,E,N,(,T,),3
104452,353087,5,E,S,(,F,),1
104453,33620,5,E,N,(,F,),2
104454,41013,5,I,N,(,T,),2
104455,42427,5,E,S,(,F,),1
104456,66549,5,E,N,(,F,),1
104457,81938,5,I,N,(,T,),1
104458,118421,5,I,N,(,T,),1
104459,141727,5,I,T,(,S,),2
104460,156628,5,E,N,(,F,),1
104461,17524,5,E,N,(,T,),2
104462,20290,5,E,T,(,N,),1
104463,33444,5,E,T,(,N,),2
104464,89752,5,I,N,(,F,),2
104465,12217,5,E,N,(,T,),2
104466,19842,5,E,N,(,F,),2
104467,40886,5,E,T,(,S,),1
104468,97653,5,I,N,(,F,),2
104469,231563,5,E,F,(,N,),1
104470,298096,5,E,F,(,N,),1
104471,449915,5,I,S,(,F,),3
104472,20301,5,E,S,(,F,),5
104473,11798,5,E,S,(,T,),1
104474,23948,5,E,F,(,S,),4
104475,213570,5,E,F,(,N,),8
104476,59677,5,I,F,(,N,),1
104477,188242,5,I,N,(,F,),3
104478,256561,5,E,N,(,T,),3
104479,20288,5,I,S,(,T,),1
104480,27747,5,E,T,(,S,),2
104481,33613,5,E,S,(,T,),2
104482,53155,5,E,F,(,N,),3
104483,105100,5,I,N,(,F,),1
104484,89233,5,E,N,(,F,),2
104485,126462,5,E,S,(,F,),1
104486,11969,5,E,T,(,N,),2
104487,16988,5,E,N,(,F,),1
104488,256774,5,I,F,(,N,),1
104489,515798,5,E,S,(,F,),3
104490,22533,5,E,N,(,F,),2
104491,29795,5,I,F,(,N,),1
104492,88394,5,E,S,(,F,),1
