index,celebid,pid,letter1,letter2,letter3,letter4,letter5,totalvotes
169329,158038,6,S,E,E,,,2
169330,256896,6,I,L,E,,,3
169331,353427,6,E,I,E,,,8
169332,30209,6,I,E,E,,,1
169333,119814,6,S,E,E,,,5
169334,138409,6,E,I,I,,,2
169335,155646,6,S,E,E,,,5
169336,233573,6,I,E,I,,,1
169337,6572,6,S,E,E,,,2
169338,100140,6,S,E,E,,,4
169339,119531,6,E,S,E,,,3
169340,19936,6,E,S,E,,,2
169341,117430,6,E,S,E,,,3
169342,188689,6,E,S,E,,,2
169343,120267,6,S,L,I,,,2
169344,267688,6,I,L,I,,,2
169345,34473,6,I,E,E,,,1
169346,43725,6,S,E,E,,,1
169347,127735,6,E,S,E,,,4
169348,333318,6,I,E,I,,,2
169349,63661,6,E,S,E,,,1
169350,120470,6,E,I,I,,,3
169351,59274,6,E,I,E,,,1
169352,67626,6,L,S,E,,,2
169353,138860,6,E,S,I,,,1
169354,94517,6,S,E,E,,,1
169355,111808,6,S,E,I,,,3
169356,117449,6,L,S,I,,,4
169357,205045,6,I,L,I,,,2
169358,138859,6,I,E,E,,,2
169359,298352,6,S,L,E,,,5
169360,33445,6,E,S,I,,,2
169361,111826,6,L,S,E,,,2
169362,111838,6,S,L,I,,,3
169363,122516,6,S,L,E,,,1
169364,128858,6,E,S,E,,,2
169365,89527,6,S,E,I,,,3
169366,119551,6,S,L,I,,,3
169367,160403,6,L,S,I,,,3
169368,214043,6,I,E,E,,,2
169369,34059,6,S,E,E,,,1
169370,99426,6,S,E,E,,,1
169371,117448,6,E,S,I,,,1
169372,120513,6,E,S,I,,,2
169373,128845,6,E,I,I,,,3
169374,133611,6,L,S,E,,,1
169375,157052,6,E,S,I,,,2
169376,258385,6,I,L,E,,,3
169377,336995,6,L,S,E,,,1
169378,506921,6,L,I,I,,,1
169379,517903,6,S,E,E,,,2
169380,57331,6,I,L,E,,,1
169381,119529,6,I,L,E,,,1
169382,119534,6,E,S,E,,,1
169383,134789,6,E,S,I,,,2
169384,246443,6,E,S,E,,,3
169385,405732,6,S,L,I,,,2
169386,409482,6,L,I,E,,,1
169387,458684,6,S,E,E,,,2
169388,105743,6,S,E,E,,,1
169389,111837,6,S,E,E,,,2
169390,111883,6,L,I,I,,,4
169391,113528,6,S,L,I,,,2
169392,121836,6,S,E,E,,,1
169393,123122,6,S,E,I,,,1
169394,162549,6,I,E,E,,,2
169395,197040,6,S,L,E,,,1
169396,54426,6,L,S,E,,,1
169397,72196,6,S,E,E,,,1
169398,112996,6,L,I,E,,,2
169399,117451,6,S,E,E,,,1
169400,120496,6,S,E,I,,,5
169401,283277,6,S,E,E,,,1
169402,377968,6,I,E,I,,,1
169403,539797,6,S,L,E,,,2
169404,111853,6,L,I,E,,,1
169405,119538,6,I,E,E,,,1
169406,198144,6,E,S,E,,,2
169407,229304,6,I,E,E,,,2
169408,288161,6,E,S,E,,,1
169409,383953,6,E,S,E,,,4
169410,453197,6,S,E,E,,,1
169411,560749,6,I,E,I,,,4
169412,60137,6,L,I,E,,,1
169413,60661,6,I,E,E,,,1
169414,109898,6,L,S,I,,,2
169415,119535,6,L,I,E,,,1
169416,119779,6,E,I,E,,,2
169417,293438,6,S,E,E,,,1
169418,477209,6,E,I,I,,,1
169419,593692,6,I,L,E,,,2
169420,112992,6,E,S,E,,,1
169421,112995,6,E,S,I,,,1
169422,119515,6,L,S,E,,,2
169423,123022,6,I,E,I,,,1
169424,137134,6,E,S,I,,,2
169425,138901,6,S,E,I,,,1
169426,179829,6,E,I,I,,,1
169427,225821,6,E,I,I,,,3
169428,368305,6,L,S,I,,,2
169429,516194,6,S,E,E,,,1
169430,71434,6,S,L,E,,,2
169431,111001,6,E,S,E,,,1
169432,111799,6,E,S,E,,,2
169433,111841,6,I,L,I,,,2
169434,119886,6,L,I,E,,,1
169435,120498,6,L,I,I,,,1
169436,188675,6,S,L,E,,,2
169437,255095,6,E,S,E,,,2
169438,262105,6,I,E,E,,,1
169439,284621,6,S,L,I,,,1
169440,408039,6,S,E,E,,,4
169441,581999,6,E,S,E,,,2
169442,123066,6,E,S,E,,,1
169443,210433,6,L,I,E,,,1
169444,210434,6,S,E,I,,,1
169445,250561,6,L,I,E,,,2
169446,264451,6,E,S,I,,,2
169447,268498,6,I,L,E,,,2
169448,275276,6,E,S,E,,,2
169449,276820,6,L,I,E,,,1
169450,287466,6,I,E,E,,,1
169451,375049,6,L,I,E,,,2
169452,418123,6,I,L,E,,,1
169453,588474,6,S,L,I,,,3
169454,1090363,6,L,S,I,,,1
169455,250563,6,E,S,I,,,1
169456,259369,6,L,I,I,,,1
169457,346516,6,E,I,I,,,1
169458,382374,6,E,S,E,,,2
169459,394911,6,S,E,E,,,1
169460,520835,6,I,L,E,,,1
169461,584566,6,E,S,E,,,1
169462,595852,6,I,L,E,,,1
169463,653085,6,E,S,E,,,1
169464,19874,6,L,I,E,,,44
169465,36621,6,L,I,E,,,8
169466,5618,6,L,S,I,,,20
169467,10150,6,S,L,E,,,18
169468,32158,6,L,S,E,,,22
169469,30057,6,E,S,E,,,11
169470,11584,6,E,I,E,,,11
169471,10151,6,L,S,I,,,10
169472,2743,6,E,I,I,,,2
169473,136914,6,L,I,E,,,3
169474,14948,6,S,L,E,,,6
169475,36651,6,L,I,I,,,1
169476,272798,6,E,I,I,,,6
169477,28983,6,I,L,E,,,7
169478,70758,6,L,S,E,,,8
169479,106839,6,L,I,E,,,6
169480,425494,6,I,L,I,,,6
169481,35044,6,E,S,E,,,10
169482,17927,6,L,S,E,,,11
169483,50518,6,L,S,E,,,8
169484,20633,6,E,S,E,,,3
169485,14852,6,L,S,E,,,4
169486,94823,6,S,E,E,,,2
169487,314446,6,E,I,E,,,11
169488,20639,6,L,S,E,,,4
169489,152153,6,L,S,E,,,1
169490,43782,6,L,S,E,,,8
169491,53999,6,E,I,I,,,3
169492,58380,6,E,I,E,,,10
169493,56580,6,L,S,I,,,10
169494,70861,6,I,L,E,,,2
169495,125959,6,L,I,E,,,6
169496,29507,6,L,S,E,,,5
169497,419031,6,S,E,I,,,1
169498,20615,6,I,L,E,,,4
169499,236472,6,L,I,E,,,12
169500,14874,6,E,I,E,,,3
169501,987,6,E,S,I,,,3
169502,13165,6,L,S,E,,,7
169503,20640,6,E,I,E,,,4
169504,275644,6,E,S,I,,,8
169505,278427,6,L,S,I,,,12
169506,119418,6,L,I,E,,,6
169507,2956,6,E,I,E,,,4
169508,22880,6,L,S,I,,,4
169509,48754,6,L,S,E,,,5
169510,141351,6,S,L,E,,,4
169511,169102,6,L,I,I,,,3
169512,410003,6,I,L,I,,,7
169513,103316,6,I,L,I,,,5
169514,121859,6,I,L,E,,,3
169515,14947,6,L,S,E,,,4
169516,48193,6,I,L,I,,,7
169517,43556,6,L,I,E,,,3
169518,275636,6,S,L,E,,,2
169519,2747,6,I,E,E,,,1
169520,20627,6,I,E,I,,,3
169521,22671,6,S,L,E,,,4
169522,43553,6,I,E,E,,,1
169523,63087,6,L,I,E,,,1
169524,33118,6,S,L,E,,,5
169525,73839,6,S,L,E,,,3
169526,2744,6,L,S,E,,,1
169527,144183,6,E,I,E,,,3
169528,20681,6,S,L,I,,,1
169529,144578,6,L,I,I,,,2
169530,64909,6,E,S,E,,,4
169531,19871,6,E,I,E,,,2
169532,33121,6,L,I,I,,,1
169533,46236,6,E,S,E,,,4
169534,64915,6,E,I,I,,,2
169535,150321,6,L,I,I,,,1
169536,326143,6,I,L,I,,,1
169537,47403,6,L,I,I,,,4
169538,165455,6,L,S,E,,,1
169539,60405,6,L,I,I,,,6
169540,233111,6,L,I,E,,,1
169541,20626,6,L,S,E,,,1
169542,33122,6,L,I,I,,,1
169543,193824,6,I,L,E,,,2
169544,9231,6,I,E,E,,,1
169545,11616,6,L,S,E,,,3
169546,46692,6,E,S,I,,,1
169547,72933,6,L,S,E,,,14
169548,117429,6,S,E,I,,,2
169549,214453,6,E,S,E,,,1
169550,251600,6,E,S,E,,,2
169551,336340,6,L,I,I,,,5
169552,46698,6,L,I,E,,,2
169553,195568,6,I,L,E,,,2
169554,256779,6,L,S,E,,,1
169555,308872,6,I,L,E,,,5
169556,16080,6,I,L,E,,,2
169557,29374,6,I,L,I,,,1
169558,55045,6,L,I,E,,,1
169559,59939,6,E,S,E,,,1
169560,171972,6,I,L,I,,,1
169561,192921,6,L,I,E,,,2
169562,296529,6,L,S,E,,,2
169563,2748,6,E,I,E,,,1
169564,3542,6,I,L,E,,,1
169565,48594,6,L,I,E,,,2
169566,99056,6,E,S,E,,,1
169567,105994,6,E,I,E,,,2
169568,121860,6,S,E,I,,,2
169569,130305,6,E,I,E,,,1
169570,135955,6,I,L,E,,,2
169571,142718,6,I,E,E,,,1
169572,177197,6,I,L,I,,,3
169573,217298,6,L,I,I,,,2
169574,2745,6,I,L,E,,,2
169575,48607,6,L,I,E,,,1
169576,136685,6,E,S,I,,,1
169577,205218,6,L,S,I,,,1
169578,215149,6,I,L,E,,,1
169579,337841,6,S,L,E,,,1
169580,344382,6,S,E,E,,,1
169581,391093,6,L,S,I,,,1
169582,2749,6,L,S,I,,,1
169583,33284,6,E,S,E,,,2
169584,126900,6,L,I,E,,,1
169585,154081,6,L,S,E,,,1
169586,162737,6,I,E,I,,,1
169587,194814,6,E,I,E,,,2
169588,316243,6,S,L,E,,,2
169589,549794,6,E,S,E,,,1
169590,20604,6,E,S,I,,,1
169591,20634,6,S,L,I,,,1
169592,45722,6,E,S,E,,,1
169593,57347,6,L,I,I,,,2
169594,193699,6,L,S,E,,,1
169595,214343,6,I,L,E,,,1
169596,221073,6,S,E,E,,,3
169597,33286,6,S,E,E,,,1
169598,33509,6,L,S,E,,,1
169599,48135,6,L,I,I,,,1
169600,52810,6,E,I,I,,,1
169601,66258,6,S,L,E,,,2
169602,99097,6,L,I,I,,,1
169603,113034,6,I,L,I,,,2
169604,318055,6,L,S,E,,,1
169605,393908,6,I,L,E,,,1
169606,403317,6,I,L,E,,,1
169607,516396,6,S,E,E,,,1
169608,20599,6,E,I,I,,,1
169609,33120,6,I,E,E,,,1
169610,40107,6,E,S,I,,,2
169611,48195,6,L,I,I,,,1
169612,53245,6,L,I,E,,,1
169613,110660,6,E,I,E,,,2
169614,130529,6,E,S,E,,,2
169615,209160,6,S,L,I,,,1
169616,217111,6,E,S,E,,,3
169617,218062,6,E,S,I,,,3
169618,257307,6,L,I,I,,,1
169619,276359,6,E,S,E,,,1
169620,315286,6,E,I,I,,,2
169621,350463,6,E,S,I,,,2
169622,376886,6,S,E,I,,,1
169623,20631,6,L,S,E,,,1
169624,20636,6,L,S,I,,,1
169625,44570,6,I,L,I,,,1
169626,48557,6,L,I,I,,,1
169627,59305,6,E,S,I,,,1
169628,66976,6,E,I,E,,,2
169629,118333,6,E,S,E,,,1
169630,126471,6,E,S,E,,,2
169631,138427,6,L,S,I,,,2
169632,226861,6,S,E,E,,,2
169633,335590,6,E,I,E,,,1
169634,343163,6,E,S,I,,,1
169635,415492,6,I,L,I,,,1
169636,418679,6,E,I,E,,,1
169637,453505,6,L,I,E,,,1
169638,461068,6,E,S,E,,,1
169639,20611,6,L,S,E,,,1
169640,28535,6,L,I,E,,,1
169641,46694,6,I,E,I,,,1
169642,105998,6,E,I,E,,,1
169643,117391,6,I,L,I,,,1
169644,205929,6,E,I,E,,,1
169645,205930,6,E,I,I,,,2
169646,209135,6,L,S,E,,,1
169647,209155,6,L,I,E,,,2
169648,209163,6,E,S,E,,,1
169649,217112,6,I,E,I,,,2
169650,221064,6,S,L,I,,,1
169651,254789,6,L,S,I,,,1
169652,266922,6,L,S,E,,,1
169653,289897,6,S,L,I,,,2
169654,291836,6,L,I,I,,,1
169655,316925,6,S,L,E,,,1
169656,372998,6,L,I,E,,,1
169657,415725,6,I,L,I,,,1
169658,418240,6,L,I,E,,,1
169659,429439,6,E,I,I,,,2
169660,592747,6,E,I,I,,,1
169661,52508,6,S,L,E,,,1
169662,107855,6,E,S,I,,,1
169663,108442,6,L,S,E,,,1
169664,109900,6,I,E,E,,,2
169665,199606,6,I,L,E,,,1
169666,205931,6,I,E,E,,,1
169667,217101,6,L,I,E,,,1
169668,221072,6,E,S,I,,,2
169669,256425,6,I,L,E,,,1
169670,259704,6,L,S,I,,,1
169671,413249,6,L,S,I,,,1
169672,455370,6,E,S,I,,,1
169673,456682,6,L,I,E,,,1
169674,516398,6,S,E,I,,,1
169675,588705,6,E,S,E,,,1
169676,19877,6,L,I,I,,,1
169677,37124,6,L,S,E,,,1
169678,110643,6,I,E,E,,,1
169679,137154,6,I,L,I,,,2
169680,205291,6,I,L,I,,,1
169681,214695,6,L,S,E,,,1
169682,217102,6,I,L,I,,,1
169683,281037,6,S,L,E,,,1
169684,358916,6,E,I,E,,,1
169685,374051,6,E,I,I,,,1
169686,418498,6,I,L,E,,,2
169687,433244,6,E,I,I,,,1
169688,473449,6,L,I,E,,,1
169689,570471,6,I,L,I,,,1
169690,602609,6,S,L,I,,,1
169691,656881,6,L,S,E,,,1
169692,662653,6,L,I,E,,,1
169693,838979,6,I,L,E,,,2
169694,358667,6,E,S,I,,,1
169695,437101,6,E,I,I,,,1
169696,37147,6,E,I,I,,,19
169697,9648,6,S,E,E,,,5
169698,9957,6,E,S,E,,,11
169699,216888,6,E,I,I,,,18
169700,9955,6,L,S,I,,,4
169701,243340,6,S,E,I,,,4
169702,130436,6,L,I,E,,,4
169703,109226,6,S,E,E,,,2
169704,39778,6,S,E,I,,,1
169705,119994,6,L,S,E,,,1
169706,121916,6,E,I,I,,,5
169707,9958,6,I,E,E,,,4
169708,121943,6,E,I,E,,,4
169709,109553,6,S,L,I,,,1
169710,109546,6,S,E,E,,,1
169711,9983,6,S,E,E,,,1
169712,121911,6,L,I,E,,,1
169713,109552,6,S,L,I,,,1
169714,121921,6,S,E,E,,,1
169715,466496,6,I,E,E,,,1
169716,477658,6,S,L,E,,,1
169717,285341,6,L,S,I,,,1
169718,491771,6,E,S,E,,,2
169719,503666,6,E,S,E,,,1
169720,566763,6,E,I,E,,,2
169721,507283,6,S,E,I,,,1
169722,537691,6,S,E,I,,,1
169723,419353,6,I,E,I,,,1
169724,566756,6,E,S,E,,,1
169725,599242,6,I,E,E,,,1
169726,599280,6,S,E,E,,,1
169727,797806,6,S,E,I,,,2
169728,16920,6,L,S,E,,,199
169729,1713,6,S,E,E,,,74
169730,13168,6,L,S,E,,,50
169731,3872,6,E,I,E,,,20
169732,68391,6,L,S,I,,,19
169733,76366,6,L,S,I,,,65
169734,13167,6,L,S,I,,,29
169735,72680,6,S,L,E,,,49
169736,33015,6,E,I,E,,,9
169737,79419,6,E,I,E,,,21
169738,15699,6,S,L,E,,,14
169739,41387,6,E,S,E,,,6
169740,16919,6,L,S,E,,,11
169741,16922,6,S,L,E,,,11
169742,98706,6,E,I,E,,,5
169743,136706,6,I,L,E,,,12
169744,38477,6,I,L,E,,,5
169745,361749,6,I,L,E,,,2
169746,136693,6,I,E,E,,,3
169747,465187,6,L,I,I,,,4
169748,60113,6,L,S,I,,,2
169749,250558,6,I,E,E,,,5
169750,147454,6,I,L,E,,,5
169751,33646,6,E,I,E,,,2
169752,133308,6,L,S,E,,,3
169753,34375,6,E,I,E,,,3
169754,14138,6,I,L,E,,,3
169755,305630,6,E,S,I,,,1
169756,42367,6,I,L,I,,,2
169757,475072,6,L,S,I,,,1
169758,14303,6,L,S,E,,,2
169759,33127,6,L,I,E,,,2
169760,144288,6,E,S,E,,,6
169761,344108,6,S,L,E,,,1
169762,20074,6,L,S,E,,,3
169763,159128,6,S,E,E,,,2
169764,145778,6,L,S,I,,,1
169765,523162,6,L,S,I,,,7
169766,126468,6,L,I,I,,,3
169767,20607,6,L,S,I,,,1
169768,37749,6,L,S,I,,,1
169769,39137,6,L,I,E,,,1
169770,39147,6,L,I,E,,,1
169771,79421,6,I,L,E,,,4
169772,130361,6,E,S,E,,,1
169773,113763,6,S,L,E,,,1
169774,329744,6,I,L,I,,,2
169775,335602,6,L,I,E,,,3
169776,530791,6,I,L,E,,,1
169777,48138,6,I,L,E,,,3
169778,75005,6,L,I,I,,,1
169779,184105,6,L,I,I,,,1
169780,65808,6,E,I,E,,,2
169781,130287,6,E,I,E,,,4
169782,199888,6,I,L,E,,,3
169783,74542,6,L,S,E,,,1
169784,184135,6,I,L,E,,,1
169785,224868,6,S,L,E,,,1
169786,205536,6,S,E,E,,,2
169787,266437,6,S,L,E,,,1
169788,336781,6,S,L,E,,,5
169789,441355,6,L,I,I,,,2
169790,75134,6,E,S,E,,,2
169791,90224,6,L,I,I,,,1
169792,133491,6,L,I,I,,,2
169793,280407,6,L,S,I,,,1
169794,514678,6,S,L,E,,,1
169795,66752,6,S,L,E,,,2
169796,129767,6,I,L,E,,,1
169797,234385,6,E,S,I,,,2
169798,204839,6,E,I,E,,,1
169799,216981,6,L,I,E,,,1
169800,217106,6,I,L,E,,,2
169801,287424,6,L,I,E,,,1
169802,393114,6,E,S,I,,,3
169803,35636,6,L,S,I,,,1
169804,86109,6,S,E,E,,,4
169805,218677,6,L,I,E,,,1
169806,268112,6,E,I,E,,,1
169807,459434,6,S,L,E,,,1
169808,518274,6,E,I,I,,,1
169809,64908,6,L,I,E,,,2
169810,210550,6,I,E,E,,,1
169811,215319,6,L,S,E,,,1
169812,220046,6,L,I,E,,,1
169813,267045,6,S,L,E,,,1
169814,342895,6,E,I,I,,,2
169815,389756,6,L,I,I,,,1
169816,458223,6,L,S,I,,,1
169817,482181,6,L,I,I,,,2
169818,30472,6,L,I,E,,,1
169819,107556,6,L,S,E,,,1
169820,250566,6,I,L,I,,,2
169821,254622,6,L,I,I,,,1
169822,259248,6,E,S,I,,,1
169823,330387,6,L,S,I,,,1
169824,383693,6,L,S,E,,,1
169825,426134,6,E,I,E,,,2
169826,552262,6,L,I,E,,,2
169827,127421,6,L,S,I,,,1
169828,218670,6,E,I,E,,,1
169829,295113,6,L,I,I,,,1
169830,342923,6,I,L,E,,,1
169831,345790,6,L,I,E,,,1
169832,425547,6,I,L,E,,,18
169833,496442,6,L,I,I,,,1
169834,517203,6,L,I,E,,,2
169835,534103,6,E,I,E,,,1
169836,539356,6,I,L,I,,,1
169837,558312,6,L,S,I,,,1
169838,2717,6,L,S,I,,,52
169839,12472,6,L,S,I,,,7
169840,60641,6,I,L,I,,,12
169841,109300,6,L,S,I,,,3
169842,228964,6,S,L,E,,,7
169843,150037,6,L,S,I,,,2
169844,59313,6,L,S,I,,,4
169845,292958,6,S,L,E,,,1
169846,34377,6,E,I,E,,,5
169847,152507,6,E,I,E,,,6
169848,109890,6,L,I,E,,,1
169849,129376,6,L,S,I,,,2
169850,174142,6,I,E,E,,,3
169851,49982,6,I,L,E,,,1
169852,59497,6,S,L,E,,,1
169853,59506,6,E,I,E,,,1
169854,62579,6,L,S,I,,,2
169855,74089,6,S,L,E,,,1
169856,102933,6,I,L,I,,,1
169857,59457,6,E,I,E,,,1
169858,129377,6,E,I,E,,,1
169859,153112,6,I,E,E,,,3
169860,217883,6,S,L,I,,,3
169861,255112,6,I,L,E,,,1
169862,265169,6,L,I,I,,,3
169863,144186,6,S,L,E,,,1
169864,365899,6,E,I,E,,,2
169865,145922,6,S,L,E,,,1
169866,161575,6,S,L,E,,,1
169867,265170,6,S,L,E,,,2
169868,332430,6,L,I,E,,,1
169869,2191,6,L,I,I,,,88
169870,19051,6,E,I,E,,,64
169871,3202,6,L,S,E,,,30
169872,15144,6,S,L,E,,,24
169873,5645,6,E,S,I,,,19
169874,2185,6,L,S,E,,,13
169875,33029,6,L,S,E,,,13
169876,16059,6,L,S,I,,,14
169877,33414,6,L,S,I,,,12
169878,24259,6,L,S,I,,,11
169879,20432,6,L,S,E,,,20
169880,193975,6,E,S,I,,,8
169881,2188,6,S,L,E,,,11
169882,20430,6,L,I,E,,,15
169883,11586,6,S,E,E,,,10
169884,2182,6,L,I,I,,,7
169885,35045,6,S,L,E,,,16
169886,2187,6,E,S,I,,,7
169887,28825,6,E,I,E,,,3
169888,147389,6,S,E,E,,,15
169889,2184,6,L,I,E,,,12
169890,10290,6,E,S,E,,,6
169891,30961,6,L,S,E,,,6
169892,35431,6,L,S,E,,,23
169893,11597,6,E,I,E,,,3
169894,41074,6,I,E,E,,,11
169895,30212,6,E,I,E,,,5
169896,33149,6,I,E,I,,,5
169897,2183,6,S,L,I,,,8
169898,2518,6,L,I,I,,,1
169899,20143,6,L,S,E,,,2
169900,5646,6,L,S,E,,,7
169901,20438,6,E,I,E,,,1
169902,19876,6,L,S,I,,,5
169903,28658,6,L,I,E,,,5
169904,33465,6,L,S,E,,,5
169905,45281,6,L,S,I,,,6
169906,12336,6,I,E,I,,,5
169907,130471,6,L,I,E,,,4
169908,2186,6,E,S,E,,,2
169909,16058,6,L,I,E,,,3
169910,24050,6,L,I,E,,,2
169911,216898,6,L,I,E,,,7
169912,46985,6,L,S,E,,,4
169913,279271,6,S,E,E,,,5
169914,20429,6,L,I,E,,,9
169915,29776,6,E,I,E,,,3
169916,41827,6,S,L,E,,,3
169917,39590,6,L,I,E,,,2
169918,221059,6,L,S,I,,,1
169919,11585,6,S,L,E,,,3
169920,200366,6,E,I,E,,,2
169921,5647,6,S,L,E,,,4
169922,211742,6,E,I,E,,,6
169923,50233,6,L,I,I,,,2
169924,35769,6,L,S,I,,,4
169925,11669,6,L,S,E,,,9
169926,33675,6,E,I,E,,,2
169927,160210,6,S,L,E,,,2
169928,33123,6,L,S,I,,,1
169929,45264,6,L,I,E,,,2
169930,47622,6,L,S,I,,,5
169931,36090,6,L,S,I,,,3
169932,41226,6,E,I,I,,,2
169933,88012,6,L,I,E,,,7
169934,56245,6,E,S,I,,,3
169935,32491,6,L,S,I,,,1
169936,32911,6,S,L,E,,,4
169937,33688,6,L,S,E,,,1
169938,41837,6,L,I,E,,,2
169939,93011,6,S,L,I,,,1
169940,303034,6,L,S,E,,,4
169941,7989,6,L,I,I,,,3
169942,33671,6,L,S,I,,,1
169943,36092,6,E,S,I,,,2
169944,39587,6,L,S,I,,,4
169945,43653,6,E,I,I,,,1
169946,113200,6,S,L,E,,,6
169947,466766,6,L,I,E,,,1
169948,11540,6,L,S,I,,,3
169949,33677,6,L,S,E,,,2
169950,41605,6,E,I,I,,,1
169951,30612,6,E,I,I,,,4
169952,80747,6,L,S,I,,,2
169953,83838,6,E,S,E,,,3
169954,231773,6,E,I,E,,,2
169955,268064,6,L,S,I,,,4
169956,33678,6,L,S,I,,,1
169957,41224,6,S,L,I,,,1
169958,65409,6,E,I,E,,,3
169959,223785,6,E,I,I,,,4
169960,536813,6,S,E,E,,,1
169961,36658,6,L,I,I,,,2
169962,24712,6,L,I,E,,,2
169963,33687,6,S,L,E,,,3
169964,36024,6,L,S,I,,,2
169965,39723,6,I,E,I,,,2
169966,47627,6,I,E,I,,,2
169967,93096,6,L,S,I,,,1
169968,24706,6,S,L,E,,,1
169969,34249,6,E,S,E,,,1
169970,36096,6,L,I,I,,,1
169971,59927,6,L,I,E,,,2
169972,822200,6,S,E,E,,,8
169973,15096,6,L,I,E,,,1
169974,41844,6,E,I,E,,,2
169975,80694,6,L,I,E,,,3
169976,252543,6,E,S,I,,,2
169977,41842,6,S,E,E,,,1
169978,47765,6,L,I,I,,,1
169979,65819,6,S,L,E,,,2
169980,152582,6,E,I,E,,,1
169981,305921,6,L,S,I,,,2
169982,33291,6,E,S,I,,,1
169983,36660,6,L,S,E,,,1
169984,43605,6,E,S,E,,,3
169985,98075,6,L,S,E,,,3
169986,108969,6,E,I,E,,,1
169987,198556,6,L,I,E,,,2
169988,36521,6,L,S,I,,,1
169989,41830,6,L,S,I,,,1
169990,72622,6,S,L,I,,,1
169991,102500,6,E,S,E,,,1
169992,124684,6,I,L,I,,,1
169993,406594,6,L,S,I,,,2
169994,71844,6,L,S,I,,,2
169995,103281,6,L,S,E,,,1
169996,238665,6,L,I,I,,,1
169997,111036,6,L,S,E,,,2
169998,116131,6,E,I,E,,,2
169999,177055,6,E,I,E,,,2
170000,124136,6,L,S,I,,,2
170001,153914,6,L,S,E,,,1
170002,158859,6,E,S,I,,,1
170003,178928,6,I,L,I,,,1
170004,420557,6,L,S,E,,,1
170005,466789,6,L,I,I,,,1
170006,84674,6,E,S,I,,,1
170007,104411,6,L,S,E,,,1
170008,260982,6,I,L,E,,,1
170009,215328,6,L,I,E,,,1
170010,238670,6,L,S,I,,,1
170011,394569,6,S,L,E,,,1
170012,603295,6,S,L,I,,,1
170013,657021,6,L,S,E,,,1
170014,532444,6,S,L,E,,,2
170015,533831,6,I,E,E,,,1
170016,555754,6,E,S,I,,,5
170017,2958,6,E,S,I,,,128
170018,2957,6,S,E,E,,,54
170019,4774,6,S,E,E,,,9
170020,23259,6,E,S,I,,,4
170021,18313,6,S,E,E,,,11
170022,33260,6,E,I,E,,,7
170023,33261,6,S,E,E,,,2
170024,117215,6,E,S,I,,,5
170025,2960,6,E,S,I,,,7
170026,93511,6,L,S,I,,,5
170027,2959,6,E,S,I,,,2
170028,33229,6,E,S,I,,,3
170029,101017,6,E,I,E,,,2
170030,244423,6,S,L,E,,,9
170031,33246,6,S,E,E,,,1
170032,33258,6,L,I,E,,,3
170033,2961,6,E,S,E,,,1
170034,33250,6,S,L,I,,,1
170035,33263,6,I,E,I,,,1
170036,209174,6,S,E,E,,,5
170037,370287,6,E,S,I,,,1
170038,15721,6,E,S,I,,,4
170039,49934,6,L,S,I,,,6
170040,98443,6,L,I,E,,,2
170041,403777,6,I,E,E,,,2
170042,33222,6,L,S,E,,,4
170043,46610,6,S,L,I,,,1
170044,49433,6,E,I,E,,,3
170045,110975,6,S,E,I,,,1
170046,33262,6,S,E,E,,,2
170047,161655,6,S,E,E,,,4
170048,256543,6,S,E,E,,,1
170049,532855,6,I,L,E,,,1
170050,48542,6,S,L,I,,,2
170051,75947,6,E,I,I,,,1
170052,255494,6,S,L,E,,,1
170053,361621,6,L,S,I,,,1
170054,386904,6,S,E,E,,,2
170055,373222,6,S,E,E,,,1
170056,483907,6,S,E,E,,,1
170057,204980,6,S,L,E,,,1
170058,1079353,6,S,L,E,,,1
170059,3484,6,E,I,E,,,3
170060,230711,6,E,S,E,,,3
170061,192180,6,S,E,E,,,2
170062,364115,6,E,S,I,,,1
170063,192181,6,I,E,E,,,1
170064,230696,6,S,E,E,,,1
170065,169615,6,S,E,E,,,1
170066,230682,6,E,I,E,,,1
170067,230845,6,E,S,I,,,1
170068,5506,6,I,L,E,,,1
170069,3548,6,L,I,I,,,2
170070,111651,6,I,L,E,,,3
170071,85914,6,L,I,E,,,1
170072,5505,6,I,L,I,,,1
170073,218729,6,I,E,E,,,1
170074,297343,6,I,L,E,,,3
170075,200690,6,L,S,I,,,1
170076,233170,6,L,I,I,,,1
170077,6865,6,S,L,E,,,118
170078,14724,6,E,S,I,,,83
170079,488229,6,L,I,E,,,66
170080,4770,6,S,L,E,,,51
170081,62835,6,S,E,E,,,18
170082,14726,6,S,L,I,,,10
170083,65698,6,S,L,E,,,10
170084,4771,6,S,L,E,,,12
170085,66959,6,E,S,I,,,17
170086,74314,6,S,E,E,,,12
170087,62758,6,S,L,E,,,10
170088,14720,6,S,L,I,,,8
170089,398442,6,S,L,I,,,10
170090,207603,6,I,L,I,,,15
170091,66957,6,L,I,E,,,5
170092,198041,6,S,L,E,,,17
170093,62982,6,E,S,I,,,6
170094,72485,6,S,L,E,,,18
170095,104388,6,S,E,I,,,1
170096,128961,6,I,L,I,,,1
170097,160274,6,E,S,I,,,4
170098,146961,6,S,E,E,,,11
170099,258958,6,E,I,E,,,9
170100,24051,6,E,I,E,,,2
170101,397746,6,E,S,E,,,7
170102,6610,6,E,I,E,,,2
170103,14723,6,E,S,E,,,3
