376,LSE,4
31023,LSI,10
25299,ILE,8
40744,ILI,1
6611,SLE,6
87393,SEI,7
377,SEE,1
10139,SLE,2
378,SLE,1
10143,SEE,3
10141,SLE,4
65862,ILI,2
5368,ESI,2
23258,LSI,3
380,SLE,1
18527,SEE,1
5369,ESE,3
18408,SLE,2
18524,LSI,1
57006,SEE,1
65824,SLE,1
20047,SEI,3
62004,LSI,1
63322,IEE,1
65849,SLE,3
18526,SEE,1
64986,LSI,1
71677,ESI,5
10140,SLE,3
18525,ILI,1
57637,SEE,2
62001,SLE,4
63315,SLE,2
66120,SEE,1
18528,SLE,2
18529,LSI,1
57107,SLE,1
57634,SLI,1
62003,SEI,1
62018,SEE,1
63695,ESI,2
70284,ESI,1
72832,SEE,2
73860,SEI,2
67805,SEI,1
70279,SEE,2
71079,SEE,1
96166,SEE,1
110967,LSI,1
57004,SLI,1
64835,SLE,1
64987,SLE,2
65044,LSI,2
65850,SLE,2
71078,LSE,2
73151,LSE,1
74339,SLE,1
107332,SLI,1
108682,EIE,2
115830,LII,1
166957,ESE,1
415493,SEE,1
57106,SEE,1
61999,SLE,1
62006,SEE,1
62019,SLI,1
63320,SEE,2
63437,ESI,1
68357,ESI,1
68547,ESE,1
68966,ESI,1
70911,SLE,1
70912,SLE,1
70958,SLE,1
70964,ESE,1
70982,IEE,1
71840,SEE,1
72268,LSI,1
73142,SEE,1
73216,SEE,2
73323,LSE,2
74293,LSI,2
77326,ESE,1
78204,SEE,2
96164,SLE,1
109329,EII,1
113715,ESI,2
127444,SEE,1
154785,LII,1
155880,SEE,1
169851,SEI,1
180225,LSI,1
224380,EII,1
481653,SLE,1
18407,SLI,1
63280,SEE,1
63281,SEI,2
64828,ESI,1
64830,LSI,1
64833,ESE,1
64928,ESE,1
65134,SEE,1
65400,SEE,1
65486,LSE,2
65826,ESE,1
65847,SEI,1
66560,ESI,1
67734,SEI,3
68410,LSI,3
68863,SEE,2
70067,LSE,2
70908,SEE,1
70914,SEE,1
70956,SEE,2
71070,ESI,1
71539,ESI,1
73141,SLE,1
73154,SEI,1
73169,SEE,1
73333,SEE,1
73338,ESE,1
73346,LSE,1
73616,SEI,1
73804,ESE,1
73821,LSE,2
74324,SEI,1
74334,SLI,1
74337,SLE,1
74344,ESE,1
74352,LSE,1
74645,LSI,1
75884,ESI,1
75898,ESE,1
76273,ESE,1
77903,LSE,1
85869,SLI,1
86211,LSE,1
95922,SLE,1
98625,ILI,1
102095,IEE,1
105375,ESE,1
105378,SEE,1
105733,EIE,1
106841,SEI,1
111889,LSI,1
117463,LSI,1
121777,SLI,1
127441,IEE,1
129205,SEE,1
155759,LSE,1
155760,SEI,1
159912,ESE,1
163094,SEE,1
163374,ESI,1
168459,SEE,1
168528,ESE,1
178854,SEI,1
181356,LSI,1
182035,SEI,1
182683,ESE,1
183336,ESE,1
184247,ILE,2
196727,SLI,1
200283,ILI,1
201372,SEI,1
208527,ESE,1
210642,IEE,1
212573,SLI,1
220763,ESE,1
222255,SEE,1
225831,LIE,1
232923,EIE,1
361938,ESE,1
765356,SLE,1
10145,LSI,2
57003,SEI,1
57009,SLI,1
57639,LSE,1
62000,SLE,1
63321,LSE,1
64829,SLE,1
64834,SEE,1
65082,LSE,1
65470,SEE,1
66782,SEE,1
66950,LSE,1
67361,LSE,1
67406,LSE,1
68668,ILI,1
70065,SEE,1
70907,SEE,1
70909,ESI,1
70913,LSE,1
70927,ESI,1
70928,LSE,2
70930,LSE,1
70961,LSE,1
70981,SEE,1
71025,SLI,1
71068,SEI,1
71076,ESE,1
71540,SEE,1
71541,LSE,1
71994,SEE,1
72492,ESE,1
73231,LSI,1
73334,LSE,1
73564,IEE,1
73713,ESI,1
73815,SEI,1
74331,ESI,1
74332,SEE,1
74333,SEI,1
74338,LSE,1
74341,ESE,1
74485,LSE,1
77327,SEE,1
77946,ESE,1
87593,LSI,4
92539,SLI,1
94599,SEE,1
95999,SEI,1
99115,SEE,1
100005,LSI,1
100332,SEI,1
101245,LSI,1
103713,LSI,1
105408,ESE,1
105606,SEE,1
105790,SEI,1
106035,SEE,1
109179,ESI,1
109474,SEI,1
109550,SLI,1
111553,IEE,1
111958,ESE,1
114112,SEI,1
115426,ESE,1
120997,ESI,1
121775,ESI,1
121785,SEE,1
124501,ESI,1
126022,ESE,1
126026,SEI,1
126427,SEI,1
128670,LSE,1
155752,ESI,1
155753,SLI,1
155758,SEI,1
155765,SLI,1
155768,SEI,1
155771,SEE,1
155772,ESE,1
156011,LSE,1
156014,ESI,1
156017,SEI,1
156020,SLI,1
158581,ESI,1
159030,ESE,1
159126,ESI,1
159612,SLI,1
159613,LSE,1
159615,ESI,1
159617,SEI,1
159632,SEI,1
159926,ESI,1
160200,SEI,1
160420,LSE,1
160519,ESI,1
160909,SLI,1
160913,SLI,1
161433,ESI,1
162481,SLI,1
162552,LSE,1
163050,SLI,1
164117,SEE,1
168505,ESI,1
168506,ESI,1
169421,SEI,1
169688,SEI,1
172450,IEE,1
173788,ESE,1
174730,SLI,1
175792,SEI,1
177214,LSE,1
178024,SLI,1
178111,ESI,1
178486,LSE,1
178500,SEI,1
178501,ESI,1
178502,ESI,1
178506,SEI,1
178853,SEI,1
180282,LSE,1
181261,EII,1
181759,ESE,1
183152,ESI,1
183327,ESI,1
183758,ESI,1
184266,SEI,1
184553,SEE,1
186594,SEI,1
186687,SEE,1
187831,SEI,1
188307,ESI,1
190522,SEI,1
190716,SEI,1
191474,LIE,1
192193,SLI,1
193097,LSE,1
194713,ESI,1
194758,SEE,1
196316,SLI,1
197147,LSE,1
199316,SEI,1
199970,SEI,1
200756,LSE,1
200894,LSE,1
201005,ESI,1
201006,ESI,1
201007,SEI,1
201367,SLI,1
201368,SEI,1
201369,SEI,1
201390,LSE,1
202702,ESE,1
205307,LSE,1
205835,ESI,1
206481,SLI,1
206746,SEI,1
207946,ESI,1
207949,ESI,1
208029,SEI,1
208264,SLI,1
208338,SLI,1
210939,SEI,1
211076,ESI,1
216906,ESE,1
216968,SEI,1
216971,ESI,1
216978,ESI,1
218529,ESE,1
218546,SLI,1
219292,SLI,1
220295,SLI,1
221759,ESI,1
221767,SEI,1
223583,ESE,1
223584,SLI,1
223590,LSE,1
224361,SEI,1
224367,SEE,1
224390,LSI,1
224410,ESI,1
224509,SEI,1
224510,SEI,1
224578,ESI,1
224589,ESE,1
225045,SLE,1
225784,SEI,1
226589,SEI,1
227251,ESE,1
227305,SEI,1
227618,SEI,1
227650,SLI,1
229984,SLI,1
230923,SLI,1
232398,ESI,1
233093,SEI,1
233099,EIE,1
233375,SLI,1
233452,ESI,1
233992,ESI,1
233993,ESI,1
233995,SEI,1
237163,ESI,1
237173,ESI,1
237764,SLI,1
246702,SEE,1
253496,SEI,1
266906,ESI,2
267978,SLI,1
278068,ESE,1
282499,SLI,1
296619,SEI,1
474258,LSI,1
449,SLE,437
70,EIE,166
2304,ESE,101
330,EII,75
312,SEE,62
71,SEE,44
343,LII,38
345,ESI,53
315,SEE,40
321,SLE,53
74,ESE,42
72,SEE,49
75,EII,16
311,SEE,24
77,ESI,34
73,ESI,15
319,ESI,15
344,ILI,29
339,SEE,23
313,LSE,19
314,LSE,18
342,LII,12
317,ILI,11
340,LII,12
328,SLI,20
76,SEI,6
335,LIE,11
318,ESE,5
316,LSE,4
320,SLI,6
341,LSI,6
336,LII,6
329,LSI,7
323,LSE,6
326,ILE,5
338,IEI,4
331,SEI,6
334,SLI,5
327,ILE,4
322,ESE,7
324,LSI,4
337,LSE,4
325,SEI,3
332,IEE,3
333,SEI,3
10291,ESE,141
608,IEI,114
288397,LIE,151
155318,ESE,127
43014,ESE,33
965,ILE,72
16722,IEI,77
970,SEE,65
151,ILE,45
97,ESE,76
14643,SEE,97
20191,EIE,51
108,LSE,94
3820,ILI,68
43105,ILE,31
19314,EII,24
1740,SLI,74
1001,SEE,85
1861,ESE,82
1006,SEE,53
1746,SLI,73
9726,IEI,46
96,LSE,69
10686,EIE,42
567786,SEI,24
971,ESE,55
978,IEE,63
52937,ESE,46
20289,EII,47
923,ESE,14
52942,ESI,35
16694,ILE,29
135,LII,60
6473,IEI,78
27346,IEI,35
4778,EII,51
3226,EIE,26
969,ESI,23
463,SLI,44
1048,SEI,36
16990,IEE,25
9260,SLI,36
452,IEE,43
130,SEE,22
29749,EIE,35
3821,ESE,30
988,ESE,29
1370,LII,22
16085,IEE,10
13807,SLI,21
8841,SEI,25
3110,IEE,21
22723,IEE,36
1755,IEI,37
17508,IEI,29
980,ESE,18
24993,SEI,25
11070,ESE,33
434,SLI,38
23910,ILE,24
16717,EII,6
589,ESE,30
461,IEI,17
35388,LIE,26
20202,EIE,50
9737,SEE,25
20266,SEI,16
16157,ESE,13
25515,EII,15
42879,IEI,44
16695,EII,10
1042,IEE,18
2712,ESE,15
779,SLE,32
16123,IEE,17
922,SEI,7
1745,SLE,34
19921,ILE,11
470,EIE,25
12439,ILE,13
1017,LII,26
1766,SLI,38
2529,ILE,14
3550,ILI,24
6935,ILE,18
16125,ESE,11
29442,SLE,18
25330,ESE,21
8618,ESE,25
28470,SLI,28
610,SEE,22
8005,ILE,12
16149,LIE,19
1035,EII,3
960,IEE,24
4170,IEE,17
2704,SLE,21
10455,ILE,13
11599,SEE,8
6491,LIE,23
8620,ESE,26
1371,IEI,18
20366,ESI,9
21187,ESE,11
133,ESI,17
5941,ESE,6
1028,SEI,25
4945,IEE,9
39109,EII,30
25479,EIE,29
8847,ILE,15
42827,IEI,12
967,LIE,18
136,ESE,14
13086,IEI,18
16693,ESE,10
2099,LIE,20
10867,LSI,18
9852,IEI,11
127219,ESE,9
1026,ESI,14
3135,SLI,18
11033,IEE,18
16710,ESE,12
1054,SEI,11
12473,EIE,13
1052,ESE,18
2309,IEE,10
8815,ESE,8
33143,SEE,16
793,SEI,14
2977,ILE,24
22592,ILE,7
2488,LSI,19
81146,SLE,7
472,SEE,20
2921,LSE,10
20952,IEE,2
30285,ILE,20
3068,SLE,23
11673,ESE,6
12333,ESE,7
24705,ILE,11
9261,IEE,20
856,LSI,19
23477,IEI,15
19843,EII,16
103787,ILE,11
10131,SLE,19
40338,EIE,6
27109,EIE,25
48978,ILE,11
22499,IEI,11
18632,ILE,16
993,ESE,8
2303,ILE,7
37571,EIE,7
14694,ESE,14
23611,SEI,7
25838,ILE,14
15528,ILE,8
13926,ILE,1
1018,ILI,11
3818,ILE,2
27169,SEE,6
35121,EII,26
242621,EII,1
14696,ILE,10
22625,IEE,14
16732,ESE,9
989,SEE,12
16084,ESE,16
96848,EIE,22
13051,SLE,16
36557,LIE,5
74072,IEI,5
13927,SLI,10
41634,IEE,9
137,ESE,9
5806,EIE,5
22291,IEI,7
9109,SLE,23
11708,IEE,4
12664,EIE,10
62920,SLE,13
